"chytrid_gene","cyano_gene","spearman_r","n_nonzero_chy","n_nonzero_cyano","min_nonzero","suspicious","locus_tag","protein","product"
"GYP7_SCHPO","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"HEM6_DROME","77289208",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"NTM1A_HUMAN","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"OPT1_ARATH","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"PMT2_SCHPO","77289208",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"RAS_SCHPO","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"RPGF_CAEEL","77289208",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"XYLT1_CANLF","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"Y4753_DICDI","77289208",0.926561645826376,7,4,4,FALSE,"NMG88_RS15355","lipoyl synthase","lipoyl synthase"
"ESS2_DROME","77289212",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15375","hypothetical protein","hypothetical protein"
"IEND3_NEUCR","77289212",0.926561645826376,7,4,4,FALSE,"NMG88_RS15375","hypothetical protein","hypothetical protein"
"LYS12_SCHPO","77289212",0.926561645826376,7,4,4,FALSE,"NMG88_RS15375","hypothetical protein","hypothetical protein"
"MCM7_SCHPO","77289212",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15375","hypothetical protein","hypothetical protein"
"AB9A_ARATH","77289218",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15405","Uma2 family endonuclease","Uma2 family endonuclease"
"COPD_BOVIN","77289218",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15405","Uma2 family endonuclease","Uma2 family endonuclease"
"HXNT_EMENI","77289218",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15405","Uma2 family endonuclease","Uma2 family endonuclease"
"NMD3_DICDI","77289218",0.926561645826376,7,4,4,FALSE,"NMG88_RS15405","Uma2 family endonuclease","Uma2 family endonuclease"
"ATP6_COCHE","77289219",0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"GPDM_RAT","77289219",0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"HELLS_HUMAN","77289219",0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"ICMT_XENLA","77289219",0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"KLP5_SCHPO","77289219",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"NU4M_USTMA","77289219",0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"TGS1_RAT","77289219",0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"VP26B_HUMAN","77289219",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"YK82_SCHPO","77289219",0.926561645826376,7,4,4,FALSE,"NMG88_RS15410","Uma2 family endonuclease","Uma2 family endonuclease"
"EFM7_YEAST","77289221",-0.926561645826376,7,6,6,FALSE,"NMG88_RS15420","imidazole glycerol phosphate synthase subunit HisH","imidazole glycerol phosphate synthase subunit HisH"
"MTREX_MOUSE","77289221",-0.926561645826376,7,6,6,FALSE,"NMG88_RS15420","imidazole glycerol phosphate synthase subunit HisH","imidazole glycerol phosphate synthase subunit HisH"
"ABCB6_HUMAN","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"AI7_USTMA","77289228",0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"ASCC3_BOVIN","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"CSK2A_MAIZE","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"ESTD_HUMAN","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"GPI1_SCHPO","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"IQCH_MOUSE","77289228",0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"NCPR_MUSDO","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"NU4LM_TRIPI","77289228",0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"PTPA2_CRYNB","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"SND1_RAT","77289228",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"UTP7_YEAST","77289228",0.926561645826376,7,4,4,FALSE,"NMG88_RS15455","LysE family translocator","LysE family transporter"
"ABC2_SCHPO","77289229",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"ARLZ_SCHPO","77289229",0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"BTS_ARATH","77289229",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"DYH7_RAT","77289229",0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"GPA1_EMENI","77289229",0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"MRP3_RAT","77289229",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"PAR1_CAEBR","77289229",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"TRA1_MAIZE","77289229",0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"TTLL6_HUMAN","77289229",0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"UBR1_SCHPO","77289229",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15460","HAD-IIB family hydrolase","HAD-IIB family hydrolase"
"ATP6_COCHE","77289235",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15490","NUDIX hydrolase","NUDIX hydrolase"
"COPD_BOVIN","77289235",0.926561645826376,7,4,4,FALSE,"NMG88_RS15490","NUDIX hydrolase","NUDIX hydrolase"
"DRG1_BOVIN","77289235",0.926561645826376,7,4,4,FALSE,"NMG88_RS15490","NUDIX hydrolase","NUDIX hydrolase"
"GPDM_RAT","77289235",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15490","NUDIX hydrolase","NUDIX hydrolase"
"ZRT1_CANAL","77289235",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15490","NUDIX hydrolase","NUDIX hydrolase"
"CYB5_BRAOB","77289239",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15510","response regulator transcription factor","response regulator transcription factor"
"DED1_GIBZE","77289239",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15510","response regulator transcription factor","response regulator transcription factor"
"IPMK_YEAST","77289239",0.926561645826376,7,4,4,FALSE,"NMG88_RS15510","response regulator transcription factor","response regulator transcription factor"
"NT56_DROVI","77289239",0.926561645826376,7,4,4,FALSE,"NMG88_RS15510","response regulator transcription factor","response regulator transcription factor"
"CKI2_SCHPO","77289242",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15525","M48 family metallopeptidase","M48 family metallopeptidase"
"FAT2_SCHPO","77289242",0.926561645826376,7,4,4,FALSE,"NMG88_RS15525","M48 family metallopeptidase","M48 family metallopeptidase"
"MMSA_HUMAN","77289242",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15525","M48 family metallopeptidase","M48 family metallopeptidase"
"NFU1_DROPE","77289242",0.926561645826376,7,4,4,FALSE,"NMG88_RS15525","M48 family metallopeptidase","M48 family metallopeptidase"
"PIGL_RAT","77289242",0.926561645826376,7,4,4,FALSE,"NMG88_RS15525","M48 family metallopeptidase","M48 family metallopeptidase"
"SPM1_SCHPO","77289242",0.926561645826376,7,4,4,FALSE,"NMG88_RS15525","M48 family metallopeptidase","M48 family metallopeptidase"
"AOX_EMENI","77289243",0.926561645826376,7,4,4,FALSE,"NMG88_RS15530","hypothetical protein","hypothetical protein"
"CEGT_CANAL","77289246",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15545","MamI family restriction endonuclease","MamI family restriction endonuclease"
"HRP3_SCHPO","77289246",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15545","MamI family restriction endonuclease","MamI family restriction endonuclease"
"IPYR_DEBHA","77289246",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15545","MamI family restriction endonuclease","MamI family restriction endonuclease"
"TCPE_SCHPO","77289246",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15545","MamI family restriction endonuclease","MamI family restriction endonuclease"
"THG1_DICDI","77289246",0.926561645826376,7,4,4,FALSE,"NMG88_RS15545","MamI family restriction endonuclease","MamI family restriction endonuclease"
"YLM1_SCHPO","77289246",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15545","MamI family restriction endonuclease","MamI family restriction endonuclease"
"EFM7_YEAST","77289249",-0.926561645826376,7,7,7,FALSE,"NMG88_RS15560","ribonuclease J","ribonuclease J"
"MEL1_ORYSJ","77289258",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15605","DUF5009 domain-containing protein","DUF5009 domain-containing protein"
"PNPH_SCHPO","77289258",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15605","DUF5009 domain-containing protein","DUF5009 domain-containing protein"
"THIM_MOUSE","77289258",0.926561645826376,7,4,4,FALSE,"NMG88_RS15605","DUF5009 domain-containing protein","DUF5009 domain-containing protein"
"AB9C_ARATH","77289261",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"ARP2A_XENLA","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"FIBP_DANRE","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"METE_DICDI","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"MKLN1_HUMAN","77289261",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"POLR2_ARATH","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"PUT2_AGABI","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"TCB1_CAEBR","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"TPSA_DICDI","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"YNS9_SCHPO","77289261",0.926561645826376,7,4,4,FALSE,"NMG88_RS15620","transaldolase family protein","transaldolase family protein"
"ABCD1_DANRE","77289267",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"ACT1_ACACA","77289267",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"CRN5_PHYIN","77289267",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"MCA2_TRYB2","77289267",0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"NDB3_ARATH","77289267",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"RRP3_SCHPO","77289267",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"SRP54_MOUSE","77289267",0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"VMR1_YEAST","77289267",0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"YG4I_YEAST","77289267",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"YPKA_ASPFU","77289267",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15650","alkene reductase","alkene reductase"
"TTD14_DROME","77289272",0.926561645826376,7,6,6,FALSE,"NMG88_RS15675","ribose-5-phosphate isomerase RpiA","ribose-5-phosphate isomerase RpiA"
"TBA_OCTVU","77289274",0.926561645826376,7,6,6,FALSE,"NMG88_RS15685","LPS export ABC transporter periplasmic protein LptC","LPS export ABC transporter periplasmic protein LptC"
"CBPC5_XENTR","77289283",0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"DGP14_ARATH","77289283",0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"GPD1L_MOUSE","77289283",0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"NOL10_DANRE","77289283",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"PRX7_PENRW","77289283",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"SPG17_HUMAN","77289283",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"SUT_SPIOL","77289283",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"UCP12_SCHPO","77289283",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"VPS13_CHATD","77289283",0.926561645826376,7,4,4,FALSE,"NMG88_RS15730","PDC sensor domain-containing protein","HAMP domain-containing protein"
"3HIDH_DICDI","77289291",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"CBPC1_HUMAN","77289291",0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"DDX56_MOUSE","77289291",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"DI3L2_XENTR","77289291",0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"IFT56_XENTR","77289291",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"MITOS_DANRE","77289291",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"PTN3_MOUSE","77289291",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"SPC97_DICDI","77289291",0.926561645826376,7,4,4,FALSE,"NMG88_RS15770","phage tail protein","phage tail protein"
"LONF1_HUMAN","77289294",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15785","YbjN domain-containing protein","YbjN domain-containing protein"
"PLPHP_SCHPO","77289294",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15785","YbjN domain-containing protein","YbjN domain-containing protein"
"PSD11_DROME","77289294",0.926561645826376,7,4,4,FALSE,"NMG88_RS15785","YbjN domain-containing protein","YbjN domain-containing protein"
"PUM3_HUMAN","77289294",0.926561645826376,7,4,4,FALSE,"NMG88_RS15785","YbjN domain-containing protein","YbjN domain-containing protein"
"YI31B_YEAST","77289294",0.926561645826376,7,4,4,FALSE,"NMG88_RS15785","YbjN domain-containing protein","YbjN domain-containing protein"
"PNPH_SCHPO","77289301",0.926561645826376,7,4,4,FALSE,"NMG88_RS15820","eCIS core domain-containing protein","DUF4157 domain-containing protein"
"CCL8_HUMLU","77289302",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15825","two-component system response regulator RppA","two-component system response regulator RppA"
"DPOA2_SCHPO","77289302",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15825","two-component system response regulator RppA","two-component system response regulator RppA"
"VPS55_YEAST","77289302",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15825","two-component system response regulator RppA","two-component system response regulator RppA"
"YG1B_SCHPO","77289302",0.926561645826376,7,4,4,FALSE,"NMG88_RS15825","two-component system response regulator RppA","two-component system response regulator RppA"
"YKQ9_SCHPO","77289302",0.926561645826376,7,4,4,FALSE,"NMG88_RS15825","two-component system response regulator RppA","two-component system response regulator RppA"
"LDL3_ORYSI","77289303",-0.926561645826376,7,6,6,FALSE,"NMG88_RS15830","aminotransferase class V-fold PLP-dependent enzyme","aminotransferase class V-fold PLP-dependent enzyme"
"BSS_BOTBR","77289311",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15870","Bax inhibitor-1/YccA family protein","Bax inhibitor-1 family protein"
"CAMKI_MACNP","77289311",0.926561645826376,7,4,4,FALSE,"NMG88_RS15870","Bax inhibitor-1/YccA family protein","Bax inhibitor-1 family protein"
"EGT1_NEUCR","77289311",0.926561645826376,7,4,4,FALSE,"NMG88_RS15870","Bax inhibitor-1/YccA family protein","Bax inhibitor-1 family protein"
"ENOPH_XENTR","77289311",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15870","Bax inhibitor-1/YccA family protein","Bax inhibitor-1 family protein"
"HFM1_HUMAN","77289311",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15870","Bax inhibitor-1/YccA family protein","Bax inhibitor-1 family protein"
"PYRF_RHINI","77289311",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15870","Bax inhibitor-1/YccA family protein","Bax inhibitor-1 family protein"
"ANM1_SCHPO","77289318",0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"CWC22_CRYNB","77289318",0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"DHX37_HUMAN","77289318",0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"MCA3C_PHATC","77289318",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"NIPS1_MOUSE","77289318",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"PAM17_SCHPO","77289318",0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"PSK1_YEAST","77289318",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"PSMD1_CHICK","77289318",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"STE12_EMENI","77289318",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15905","potassium channel family protein","TrkA family potassium uptake protein"
"ABCD1_RAT","77289319",0.926561645826376,7,4,4,FALSE,"NMG88_RS15910","hypothetical protein","hypothetical protein"
"CPRC1_CANPA","77289319",0.926561645826376,7,4,4,FALSE,"NMG88_RS15910","hypothetical protein","hypothetical protein"
"NAPEP_PONAB","77289319",-0.926561645826376,7,4,4,FALSE,"NMG88_RS15910","hypothetical protein","hypothetical protein"
